Timestamp,Motor,Steering,CamPitch,CamYaw,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ToF
[02:31:38.872],0.00,0.00,0.00,0.00,-0.01,0.00,0.99,1.44,0.87,1.57,4000.00
[02:31:38.872],0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.47,0.74,1.53,4000.00
[02:31:38.872],0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.47,0.74,1.53,4000.00
[02:31:38.944],0.00,0.00,0.00,0.00,0.00,0.00,1.01,1.47,0.74,1.53,4000.00
[02:31:38.944],0.00,0.00,0.00,0.00,-0.01,-0.02,0.99,1.39,0.81,1.60,4000.00
[02:31:38.944],0.00,0.00,0.00,0.00,-0.01,-0.02,0.99,1.39,0.81,1.60,4000.00
[02:31:38.945],0.00,0.00,0.00,0.00,-0.01,-0.02,0.99,1.39,0.81,1.60,4000.00
[02:31:38.979],0.00,0.00,0.00,0.00,-0.01,-0.01,0.98,1.42,0.80,1.47,4000.00
[02:31:38.979],0.00,0.00,0.00,0.00,-0.01,-0.01,0.98,1.42,0.80,1.47,4000.00
[02:31:38.979],0.00,0.00,0.00,0.00,-0.01,-0.01,0.98,1.42,0.80,1.47,4000.00
[02:31:38.979],0.00,0.00,0.00,0.00,-0.01,-0.01,0.99,1.43,0.73,1.42,4000.00
[02:31:39.013],0.00,0.00,0.00,0.00,-0.01,-0.01,0.99,1.43,0.73,1.42,4000.00
[02:31:39.014],0.00,0.00,0.00,0.00,-0.01,-0.01,0.99,1.43,0.73,1.42,4000.00
[02:31:39.014],0.00,0.00,0.00,0.00,0.01,-0.03,0.99,1.41,0.71,1.47,4000.00
[02:31:39.014],0.00,0.00,0.00,0.00,0.01,-0.03,0.99,1.41,0.71,1.47,4000.00
[02:31:39.048],0.00,0.00,0.00,0.00,0.01,-0.03,0.99,1.41,0.71,1.47,4000.00
[02:31:39.049],0.00,0.00,0.00,0.00,-0.01,-0.02,0.98,1.31,0.86,1.40,4000.00
[02:31:39.049],0.00,0.00,0.00,0.00,-0.01,-0.02,0.98,1.31,0.86,1.40,4000.00
[02:31:39.049],0.00,0.00,0.00,0.00,-0.01,-0.02,0.98,1.31,0.86,1.40,4000.00
[02:31:39.083],0.00,0.00,0.00,0.00,-0.02,0.00,1.00,1.49,0.76,1.35,4000.00
[02:31:39.083],0.00,0.00,0.00,0.00,-0.02,0.00,1.00,1.49,0.76,1.35,4000.00
[02:31:39.109],0.00,0.00,0.00,0.00,-0.02,0.00,1.00,1.49,0.76,1.35,4000.00
[02:31:39.109],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.48,0.70,1.44,4000.00
[02:31:39.109],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.48,0.70,1.44,4000.00
[02:31:39.154],0.00,0.00,0.00,0.00,0.01,-0.01,1.00,1.48,0.70,1.44,4000.00
[02:31:39.155],0.00,0.00,0.00,0.00,0.00,0.01,1.00,1.32,0.84,1.51,4000.00
[02:31:39.155],0.00,0.00,0.00,0.00,0.00,0.01,1.00,1.32,0.84,1.51,4000.00
[02:31:39.155],0.00,0.00,0.00,0.00,0.00,0.01,1.00,1.32,0.84,1.51,4000.00
[02:31:39.189],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.37,0.80,1.58,4000.00
[02:31:39.189],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.37,0.80,1.58,4000.00
[02:31:39.189],0.00,0.00,0.00,0.00,0.00,0.00,0.99,1.37,0.80,1.58,4000.00
[02:31:39.190],0.00,0.00,0.00,0.00,0.01,0.02,1.01,1.32,0.79,1.51,4000.00
[02:31:39.224],0.00,0.00,0.00,0.00,0.01,0.02,1.01,1.32,0.79,1.51,4000.00
[02:31:39.224],0.00,0.00,0.00,0.00,0.01,0.02,1.01,1.32,0.79,1.51,4000.00
